Gene,Species,Chromosome,Type,Type_Start,Type_End
ALDH1A3,Mus musculus,19,Lef1,20542319,20542327
ALDH1A3,Mus musculus,19,MZF1,20542365,20542373
ALDH1A3,Mus musculus,19,Stat4,20542384,20542394
ALDH1A3,Mus musculus,19,Yy1,20542408,20542416
ALDH1A3,Mus musculus,19,Yy1,20542440,20542448
ALDH1A3,Mus musculus,19,MZF1,20542454,20542462
ALDH1A3,Mus musculus,19,Yy1,20542540,20542548
ALDH1A3,Mus musculus,19,Stat4,20542567,20542577
ALDH1A3,Mus musculus,19,Stat4,20542591,20542601
ALDH1A3,Mus musculus,19,MAFA,20542591,20542604
ALDH1A3,Mus musculus,19,Lef1,20542683,20542691
ALDH1A3,Mus musculus,19,Yy1,20542761,20542769
ALDH1A3,Mus musculus,19,Stat4,20542796,20542806
ALDH1A3,Mus musculus,19,Stat4,20542809,20542819
ALDH1A3,Mus musculus,19,Lef1,20542812,20542820
ALDH1A3,Mus musculus,19,Yy1,20542997,20543005
ALDH1A3,Mus musculus,19,Stat4,20543001,20543011
ALDH1A3,Mus musculus,19,Lef1,20543007,20543015
ALDH1A3,Mus musculus,19,MYC,20543025,20543033
ALDH1A3,Mus musculus,19,HNF4A,20543086,20543095
ALDH1A3,Mus musculus,19,HNF4G,20543086,20543095
ALDH1A3,Mus musculus,19,Stat4,20543134,20543144
ALDH1A3,Mus musculus,19,Yy1,20543206,20543214
ALDH1A3,Mus musculus,19,MZF1,20543236,20543244
ALDH1A3,Mus musculus,19,Stat4,20543253,20543263
ALDH1A3,Mus musculus,19,Yy1,20543266,20543274
ALDH1A3,Mus musculus,19,Lef1,20543277,20543285
ALDH1A3,Mus musculus,19,Stat4,20543313,20543323
ALDH1A3,Mus musculus,19,Yy1,20543397,20543405
ALDH1A3,Mus musculus,19,Lef1,20543410,20543418
ALDH1A3,Mus musculus,19,Yy1,20543422,20543430
ALDH1A3,Mus musculus,19,MZF1,20543435,20543443
ALDH1A3,Mus musculus,19,Yy1,20543448,20543456
ALDH1A3,Mus musculus,19,Stat4,20543467,20543477
ALDH1A3,Mus musculus,19,Yy1,20543512,20543520
ALDH1A3,Mus musculus,19,Lef1,20543533,20543541
ALDH1A3,Mus musculus,19,Lef1,20543570,20543578
ALDH1A3,Mus musculus,19,Stat4,20543571,20543581
ALDH1A3,Mus musculus,19,Stat4,20543587,20543597
ALDH1A3,Mus musculus,19,Stat4,20543588,20543598
ALDH1A3,Mus musculus,19,Stat4,20543591,20543601
ALDH1A3,Mus musculus,19,Stat4,20543599,20543609
ALDH1A3,Mus musculus,19,Lef1,20543622,20543630
ALDH1A3,Mus musculus,19,Yy1,20543662,20543670
ALDH1A3,Mus musculus,19,Lef1,20543671,20543679
ALDH1A3,Mus musculus,19,Lef1,20543684,20543692
ALDH1A3,Mus musculus,19,Stat4,20543700,20543710
ALDH1A3,Mus musculus,19,Lef1,20543702,20543710
ALDH1A3,Mus musculus,19,HNF4A,20543769,20543778
ALDH1A3,Mus musculus,19,HNF4G,20543769,20543778
ALDH1A3,Mus musculus,19,Yy1,20543778,20543786
ALDH1A3,Mus musculus,19,Yy1,20543788,20543796
ALDH1A3,Mus musculus,19,Yy1,20543839,20543847
ALDH1A3,Mus musculus,19,Lef1,20543840,20543848
ALDH1A3,Mus musculus,19,Yy1,20543908,20543916
ALDH1A3,Mus musculus,19,HNF4A,20543936,20543945
ALDH1A3,Mus musculus,19,HNF4G,20543936,20543945
ALDH1A3,Mus musculus,19,MZF1,20543956,20543964
ALDH1A3,Mus musculus,19,Stat4,20543958,20543968
ALDH1A3,Mus musculus,19,MZF1,20543967,20543975
ALDH1A3,Mus musculus,19,Yy1,20543971,20543979
ALDH1A3,Mus musculus,19,Lef1,20543972,20543980
ALDH1A3,Mus musculus,19,MZF1,20543983,20543991
ALDH1A3,Mus musculus,19,Yy1,20544049,20544057
ALDH1A3,Mus musculus,19,MZF1,20544091,20544099
ALDH1A3,Mus musculus,19,Lef1,20544115,20544123
ALDH1A3,Mus musculus,19,HNF4A,20544119,20544128
ALDH1A3,Mus musculus,19,HNF4G,20544119,20544128
ALDH1A3,Mus musculus,19,Stat4,20544139,20544149
ALDH1A3,Mus musculus,19,Stat4,20544163,20544173
ALDH1A3,Mus musculus,19,Stat4,20544240,20544250
ALDH1A3,Mus musculus,19,Yy1,20544313,20544321
ALDH1A3,Mus musculus,19,HNF4A,20544326,20544335
ALDH1A3,Mus musculus,19,HNF4G,20544326,20544335
ALDH1A3,Mus musculus,19,Stat4,20544353,20544363
ALDH1A3,Mus musculus,19,Stat4,20544354,20544364
ALDH1A3,Mus musculus,19,Stat4,20544461,20544471
ALDH1A3,Mus musculus,19,Lef1,20544463,20544471
ALDH1A3,Mus musculus,19,Stat4,20544631,20544641
ALDH1A3,Mus musculus,19,Stat4,20544694,20544704
ALDH1A3,Mus musculus,19,Stat4,20544710,20544720
ALDH1A3,Mus musculus,19,MYC,20544725,20544733
ALDH1A3,Mus musculus,19,Stat4,20544730,20544740
ALDH1A3,Mus musculus,19,Yy1,20544800,20544808
ALDH1A3,Mus musculus,19,Yy1,20544830,20544838
ALDH1A3,Mus musculus,19,Stat4,20544850,20544860
ALDH1A3,Mus musculus,19,Stat4,20544851,20544861
ALDH1A3,Mus musculus,19,Yy1,20544867,20544875
ALDH1A3,Mus musculus,19,MYC,20544867,20544875
ALDH1A3,Mus musculus,19,Yy1,20544888,20544896
ALDH1A3,Mus musculus,19,Stat4,20544956,20544966
ALDH1A3,Mus musculus,19,Stat4,20544957,20544967
ALDH1A3,Mus musculus,19,Stat4,20544980,20544990
ALDH1A3,Mus musculus,19,Lef1,20545014,20545022
ALDH1A3,Mus musculus,19,MYC,20545085,20545093
ALDH1A3,Mus musculus,19,Yy1,20545164,20545172
ALDH1A3,Mus musculus,19,Stat4,20545172,20545182
ALDH1A3,Mus musculus,19,HNF4A,20545183,20545192
ALDH1A3,Mus musculus,19,HNF4G,20545183,20545192
ALDH1A3,Mus musculus,19,Lef1,20545198,20545206
ALDH1A3,Mus musculus,19,Lef1,20545252,20545260
ALDH1A3,Mus musculus,19,Yy1,20545358,20545366
ALDH1A3,Mus musculus,19,MYC,20545400,20545408
ALDH1A3,Mus musculus,19,Yy1,20545454,20545462
ALDH1A3,Mus musculus,19,Lef1,20545458,20545466
ALDH1A3,Mus musculus,19,Lef1,20545489,20545497
ALDH1A3,Mus musculus,19,Stat4,20545506,20545516
ALDH1A3,Mus musculus,19,Yy1,20545544,20545552
ALDH1A3,Mus musculus,19,Yy1,20545633,20545641
ALDH1A3,Mus musculus,19,Yy1,20545648,20545656
ALDH1A3,Mus musculus,19,Lef1,20545694,20545702
ALDH1A3,Mus musculus,19,HNF4A,20545696,20545705
ALDH1A3,Mus musculus,19,HNF4G,20545696,20545705
ALDH1A3,Mus musculus,19,Yy1,20545702,20545710
ALDH1A3,Mus musculus,19,MZF1,20545773,20545781
ALDH1A3,Mus musculus,19,MZF1,20545840,20545848
ALDH1A3,Mus musculus,19,Yy1,20545982,20545990
ALDH1A3,Mus musculus,19,Yy1,20545983,20545991
ALDH1A3,Mus musculus,19,Yy1,20546017,20546025
ALDH1A3,Mus musculus,19,Yy1,20546211,20546219
ALDH1A3,Mus musculus,19,Stat4,20546265,20546275
ALDH1A3,Mus musculus,19,Stat4,20546266,20546276
ALDH1A3,Mus musculus,19,Yy1,20546281,20546289
ALDH1A3,Mus musculus,19,Yy1,20546283,20546291
ALDH1A3,Mus musculus,19,Lef1,20546291,20546299
ALDH1A3,Mus musculus,19,Yy1,20546367,20546375
ALDH1A3,Mus musculus,19,Stat4,20546432,20546442
ALDH1A3,Mus musculus,19,Stat4,20546448,20546458
ALDH1A3,Mus musculus,19,MZF1,20546611,20546619
ALDH1A3,Mus musculus,19,Yy1,20546645,20546653
ALDH1A3,Mus musculus,19,HNF4A,20546661,20546670
ALDH1A3,Mus musculus,19,HNF4G,20546661,20546670
ALDH1A3,Mus musculus,19,Lef1,20546664,20546672
ALDH1A3,Mus musculus,19,Stat4,20546673,20546683
ALDH1A3,Mus musculus,19,Lef1,20546699,20546707
ALDH1A3,Mus musculus,19,Stat4,20546717,20546727
ALDH1A3,Mus musculus,19,Lef1,20546764,20546772
ALDH1A3,Mus musculus,19,Yy1,20546766,20546774
ALDH1A3,Mus musculus,19,Stat4,20546775,20546785
ALDH1A3,Mus musculus,19,MZF1,20546815,20546823
ALDH1A3,Mus musculus,19,MZF1,20546934,20546942
ALDH1A3,Mus musculus,19,Yy1,20546958,20546966
ALDH1A3,Mus musculus,19,HNF4A,20546989,20546998
ALDH1A3,Mus musculus,19,HNF4G,20546989,20546998
ALDH1A3,Mus musculus,19,Stat4,20546996,20547006
ALDH1A3,Mus musculus,19,Lef1,20547025,20547033
ALDH1A3,Mus musculus,19,Lef1,20547127,20547135
ALDH1A3,Mus musculus,19,HNF4A,20547140,20547149
ALDH1A3,Mus musculus,19,HNF4G,20547140,20547149
ALDH1A3,Mus musculus,19,Yy1,20547172,20547180
ALDH1A3,Mus musculus,19,Lef1,20547187,20547195
ALDH1A3,Mus musculus,19,Stat4,20547228,20547238
ALDH1A3,Mus musculus,19,HNF4A,20547239,20547248
ALDH1A3,Mus musculus,19,HNF4G,20547239,20547248
ALDH1A3,Mus musculus,19,Lef1,20547258,20547266
ALDH1A3,Mus musculus,19,Yy1,20547437,20547445
ALDH1A3,Mus musculus,19,Stat4,20547488,20547498
ALDH1A3,Mus musculus,19,Stat4,20547497,20547507
ALDH1A3,Mus musculus,19,MZF1,20547518,20547526
ALDH1A3,Mus musculus,19,HNF4A,20547561,20547570
ALDH1A3,Mus musculus,19,HNF4G,20547561,20547570
ALDH1A3,Mus musculus,19,Yy1,20547619,20547627
ALDH1A3,Mus musculus,19,Stat4,20547622,20547632
ALDH1A3,Mus musculus,19,HNF4A,20547692,20547701
ALDH1A3,Mus musculus,19,HNF4G,20547692,20547701
ALDH1A3,Mus musculus,19,MZF1,20547701,20547709
ALDH1A3,Mus musculus,19,HNF4A,20547709,20547718
ALDH1A3,Mus musculus,19,HNF4G,20547709,20547718
ALDH1A3,Mus musculus,19,Stat4,20547718,20547728
ALDH1A3,Mus musculus,19,HNF4A,20547761,20547770
ALDH1A3,Mus musculus,19,HNF4G,20547761,20547770
ALDH1A3,Mus musculus,19,Lef1,20547828,20547836
ALDH1A3,Mus musculus,19,Stat4,20547839,20547849
ALDH1A3,Mus musculus,19,Stat4,20547857,20547867
ALDH1A3,Mus musculus,19,Yy1,20547977,20547985
ALDH1A3,Mus musculus,19,Lef1,20547978,20547986
ALDH1A3,Mus musculus,19,Stat4,20547992,20548002
ALDH1A3,Mus musculus,19,Lef1,20548051,20548059
ALDH1A3,Mus musculus,19,Stat4,20548078,20548088
ALDH1A3,Mus musculus,19,MZF1,20548151,20548159
ALDH1A3,Mus musculus,19,Lef1,20548173,20548181
ALDH1A3,Mus musculus,19,Yy1,20548204,20548212
ALDH1A3,Mus musculus,19,Yy1,20548236,20548244
ALDH1A3,Mus musculus,19,Stat4,20548237,20548247
ALDH1A3,Mus musculus,19,Stat4,20548238,20548248
ALDH1A3,Mus musculus,19,Yy1,20548246,20548254
ALDH1A3,Mus musculus,19,Yy1,20548293,20548301
ALDH1A3,Mus musculus,19,Yy1,20548294,20548302
ALDH1A3,Mus musculus,19,MYC,20548328,20548336
ALDH1A3,Mus musculus,19,MYC,20548413,20548421
ALDH1A3,Mus musculus,19,MZF1,20548428,20548436
ALDH1A3,Mus musculus,19,Yy1,20548443,20548451
ALDH1A3,Mus musculus,19,Stat4,20548448,20548458
ALDH1A3,Mus musculus,19,Stat4,20548449,20548459
ALDH1A3,Mus musculus,19,Lef1,20548476,20548484
ALDH1A3,Mus musculus,19,Lef1,20548540,20548548
ALDH1A3,Mus musculus,19,Stat4,20548541,20548551
ALDH1A3,Mus musculus,19,Lef1,20548572,20548580
ALDH1A3,Mus musculus,19,Yy1,20548585,20548593
ALDH1A3,Mus musculus,19,Yy1,20548621,20548629
ALDH1A3,Mus musculus,19,Stat4,20548684,20548694
ALDH1A3,Mus musculus,19,Stat4,20548685,20548695
ALDH1A3,Mus musculus,19,Yy1,20548700,20548708
ALDH1A3,Mus musculus,19,Yy1,20548838,20548846
ALDH1A3,Mus musculus,19,Yy1,20548844,20548852
ALDH1A3,Mus musculus,19,Lef1,20548846,20548854
ALDH1A3,Mus musculus,19,Stat4,20548888,20548898
ALDH1A3,Mus musculus,19,MYC,20548949,20548957
ALDH1A3,Mus musculus,19,Yy1,20548978,20548986
ALDH1A3,Mus musculus,19,Yy1,20549185,20549193
ALDH1A3,Mus musculus,19,Stat4,20549191,20549201
ALDH1A3,Mus musculus,19,Stat4,20549192,20549202
ALDH1A3,Mus musculus,19,Lef1,20549196,20549204
ALDH1A3,Mus musculus,19,Stat4,20549233,20549243
ALDH1A3,Mus musculus,19,Lef1,20549251,20549259
ALDH1A3,Mus musculus,19,Stat4,20549251,20549261
ALDH1A3,Mus musculus,19,MZF1,20549267,20549275
ALDH1A3,Mus musculus,19,Yy1,20549312,20549320
ALDH1A3,Mus musculus,19,Yy1,20549360,20549368
ALDH1A3,Mus musculus,19,HNF4A,20549365,20549374
ALDH1A3,Mus musculus,19,HNF4G,20549365,20549374
ALDH1A3,Mus musculus,19,Lef1,20549382,20549390
ALDH1A3,Mus musculus,19,MZF1,20549441,20549449
ALDH1A3,Mus musculus,19,Stat4,20549442,20549452
ALDH1A3,Mus musculus,19,MZF1,20549457,20549465
ALDH1A3,Mus musculus,19,MYC,20549459,20549467
ALDH1A3,Mus musculus,19,MZF1,20549464,20549472
ALDH1A3,Mus musculus,19,Stat4,20549475,20549485
ALDH1A3,Mus musculus,19,Stat4,20549476,20549486
ALDH1A3,Mus musculus,19,MZF1,20549504,20549512
ALDH1A3,Mus musculus,19,Yy1,20549538,20549546
ALDH1A3,Mus musculus,19,Stat4,20549611,20549621
ALDH1A3,Mus musculus,19,Yy1,20549699,20549707
ALDH1A3,Mus musculus,19,Yy1,20549717,20549725
ALDH1A3,Mus musculus,19,Stat4,20549828,20549838
ALDH1A3,Mus musculus,19,Yy1,20549841,20549849
ALDH1A3,Mus musculus,19,MYC,20549875,20549883
ALDH1A3,Mus musculus,19,Stat4,20549890,20549900
ALDH1A3,Mus musculus,19,Stat4,20549918,20549928
ALDH1A3,Mus musculus,19,Lef1,20549920,20549928
ALDH1A3,Mus musculus,19,HNF4A,20549992,20550001
ALDH1A3,Mus musculus,19,HNF4G,20549992,20550001
ALDH1A3,Mus musculus,19,MZF1,20549995,20550003
ALDH1A3,Mus musculus,19,MZF1,20550007,20550015
ALDH1A3,Mus musculus,19,Stat4,20550043,20550053
ALDH1A3,Mus musculus,19,HNF4A,20550079,20550088
ALDH1A3,Mus musculus,19,HNF4G,20550079,20550088
ALDH1A3,Mus musculus,19,Stat4,20550107,20550117
ALDH1A3,Mus musculus,19,Yy1,20550129,20550137
ALDH1A3,Mus musculus,19,Lef1,20550133,20550141
ALDH1A3,Mus musculus,19,Stat4,20550181,20550191
ALDH1A3,Mus musculus,19,Stat4,20550237,20550247
ALDH1A3,Mus musculus,19,Lef1,20550358,20550366
ALDH1A3,Mus musculus,19,Stat4,20550412,20550422
ALDH1A3,Mus musculus,19,Lef1,20550456,20550464
ALDH1A3,Mus musculus,19,Stat4,20550516,20550526
ALDH1A3,Mus musculus,19,Stat4,20550517,20550527
ALDH1A3,Mus musculus,19,Yy1,20550700,20550708
ALDH1A3,Mus musculus,19,Yy1,20550753,20550761
ALDH1A3,Mus musculus,19,Yy1,20550771,20550779
ALDH1A3,Mus musculus,19,Stat4,20550863,20550873
ALDH1A3,Mus musculus,19,Yy1,20550873,20550881
ALDH1A3,Mus musculus,19,Yy1,20550905,20550913
ALDH1A3,Mus musculus,19,Yy1,20550965,20550973
ALDH1A3,Mus musculus,19,HNF4A,20550967,20550976
ALDH1A3,Mus musculus,19,HNF4G,20550967,20550976
ALDH1A3,Mus musculus,19,MZF1,20551018,20551026
ALDH1A3,Mus musculus,19,Yy1,20551052,20551060
ALDH1A3,Mus musculus,19,Yy1,20551089,20551097
ALDH1A3,Mus musculus,19,Lef1,20551109,20551117
ALDH1A3,Mus musculus,19,MZF1,20551126,20551134
ALDH1A3,Mus musculus,19,Lef1,20551134,20551142
ALDH1A3,Mus musculus,19,Yy1,20551135,20551143
ALDH1A3,Mus musculus,19,Yy1,20551158,20551166
ALDH1A3,Mus musculus,19,Stat4,20551181,20551191
ALDH1A3,Mus musculus,19,Lef1,20551196,20551204
ALDH1A3,Mus musculus,19,Lef1,20551207,20551215
ALDH1A3,Mus musculus,19,Stat4,20551226,20551236
ALDH1A3,Mus musculus,19,Yy1,20551231,20551239
ALDH1A3,Mus musculus,19,Lef1,20551244,20551252
ALDH1A3,Mus musculus,19,MZF1,20551274,20551282
ALDH1A3,Mus musculus,19,Yy1,20551303,20551311
ALDH1A3,Mus musculus,19,MZF1,20551309,20551317
ALDH1A3,Mus musculus,19,Yy1,20551318,20551326
ALDH1A3,Mus musculus,19,Stat4,20551355,20551365
ALDH1A3,Mus musculus,19,Stat4,20551438,20551448
ALDH1A3,Mus musculus,19,Stat4,20551462,20551472
ALDH1A3,Mus musculus,19,Stat4,20551463,20551473
ALDH1A3,Mus musculus,19,Yy1,20551547,20551555
ALDH1A3,Mus musculus,19,Lef1,20551571,20551579
ALDH1A3,Mus musculus,19,Stat4,20551585,20551595
ALDH1A3,Mus musculus,19,Stat4,20551597,20551607
ALDH1A3,Mus musculus,19,MYC,20551623,20551631
ALDH1A3,Mus musculus,19,MZF1,20551676,20551684
ALDH1A3,Mus musculus,19,Yy1,20551725,20551733
ALDH1A3,Mus musculus,19,HNF4A,20551738,20551752
ALDH1A3,Mus musculus,19,HNF4A,20551743,20551752
ALDH1A3,Mus musculus,19,HNF4G,20551743,20551752
ALDH1A3,Mus musculus,19,Lef1,20551758,20551766
ALDH1A3,Mus musculus,19,MZF1,20551794,20551802
ALDH1A3,Mus musculus,19,MZF1,20551821,20551829
ALDH1A3,Mus musculus,19,Stat4,20551876,20551886
ALDH1A3,Mus musculus,19,Stat4,20551901,20551911
ALDH1A3,Mus musculus,19,HNF4A,20551915,20551924
ALDH1A3,Mus musculus,19,HNF4G,20551915,20551924
ALDH1A3,Mus musculus,19,Stat4,20551951,20551961
ALDH1A3,Mus musculus,19,Stat4,20551962,20551972
ALDH1A3,Mus musculus,19,Stat4,20552051,20552061
ALDH1A3,Mus musculus,19,Lef1,20552093,20552101
ALDH1A3,Mus musculus,19,Yy1,20552133,20552141
ALDH1A3,Mus musculus,19,Yy1,20552161,20552169
ALDH1A3,Mus musculus,19,MZF1,20552166,20552174
ALDH1A3,Mus musculus,19,Stat4,20552204,20552214
ALDH1A3,Mus musculus,19,Yy1,20552221,20552229
ALDH1A3,Mus musculus,19,Stat4,20552305,20552315
ALDH1A3,Mus musculus,19,Stat4,20552355,20552365
ALDH1A3,Mus musculus,19,Lef1,20552430,20552438
ALDH1A3,Mus musculus,19,Stat4,20552431,20552441
ALDH1A3,Mus musculus,19,HNF4A,20552457,20552466
ALDH1A3,Mus musculus,19,HNF4G,20552457,20552466
ALDH1A3,Mus musculus,19,Lef1,20552468,20552476
ALDH1A3,Mus musculus,19,Lef1,20552502,20552510
ALDH1A3,Mus musculus,19,Stat4,20552544,20552554
ALDH1A3,Mus musculus,19,HNF4A,20552579,20552588
ALDH1A3,Mus musculus,19,HNF4G,20552579,20552588
ALDH1A3,Mus musculus,19,Lef1,20552582,20552590
ALDH1A3,Mus musculus,19,Yy1,20552606,20552614
ALDH1A3,Mus musculus,19,MZF1,20552660,20552668
ALDH1A3,Mus musculus,19,MYC,20552700,20552708
ALDH1A3,Mus musculus,19,Stat4,20552723,20552733
ALDH1A3,Mus musculus,19,Yy1,20552774,20552782
ALDH1A3,Mus musculus,19,Yy1,20552839,20552847
ALDH1A3,Mus musculus,19,Stat4,20552841,20552851
ALDH1A3,Mus musculus,19,MZF1,20552902,20552910
ALDH1A3,Mus musculus,19,MZF1,20552953,20552961
ALDH1A3,Mus musculus,19,Stat4,20553087,20553097
ALDH1A3,Mus musculus,19,Lef1,20553122,20553130
ALDH1A3,Mus musculus,19,HNF4A,20553137,20553146
ALDH1A3,Mus musculus,19,HNF4G,20553137,20553146
ALDH1A3,Mus musculus,19,Stat4,20553168,20553178
ALDH1A3,Mus musculus,19,HNF4A,20553190,20553204
ALDH1A3,Mus musculus,19,Lef1,20553193,20553201
ALDH1A3,Mus musculus,19,Yy1,20553224,20553232
ALDH1A3,Mus musculus,19,Yy1,20553250,20553258
ALDH1A3,Mus musculus,19,MZF1,20553293,20553301
ALDH1A3,Mus musculus,19,Stat4,20553299,20553309
ALDH1A3,Mus musculus,19,Stat4,20553300,20553310
ALDH1A3,Mus musculus,19,Stat4,20553334,20553344
ALDH1A3,Mus musculus,19,Stat4,20553335,20553345
ALDH1A3,Mus musculus,19,Yy1,20553363,20553371
ALDH1A3,Mus musculus,19,MYC,20553372,20553380
ALDH1A3,Mus musculus,19,HNF4A,20553450,20553459
ALDH1A3,Mus musculus,19,HNF4G,20553450,20553459
ALDH1A3,Mus musculus,19,MZF1,20553491,20553499
ALDH1A3,Mus musculus,19,Yy1,20553496,20553504
ALDH1A3,Mus musculus,19,Stat4,20553522,20553532
ALDH1A3,Mus musculus,19,MAFA,20553597,20553610
ALDH1A3,Mus musculus,19,Yy1,20553646,20553654
ALDH1A3,Mus musculus,19,Yy1,20553663,20553671
ALDH1A3,Mus musculus,19,Lef1,20553676,20553684
ALDH1A3,Mus musculus,19,Yy1,20553685,20553693
ALDH1A3,Mus musculus,19,MZF1,20554003,20554011
ALDH1A3,Mus musculus,19,MZF1,20554466,20554474
ALDH1A3,Mus musculus,19,Stat4,20554500,20554510
ALDH1A3,Mus musculus,19,HNF4A,20554505,20554514
ALDH1A3,Mus musculus,19,HNF4G,20554505,20554514
ALDH1A3,Mus musculus,19,Yy1,20554721,20554729
ALDH1A3,Mus musculus,19,Lef1,20554723,20554731
ALDH1A3,Mus musculus,19,Yy1,20554856,20554864
ALDH1A3,Mus musculus,19,Stat4,20554889,20554899
ALDH1A3,Mus musculus,19,Stat4,20554911,20554921
ALDH1A3,Mus musculus,19,HNF4A,20554930,20554939
ALDH1A3,Mus musculus,19,HNF4G,20554930,20554939
ALDH1A3,Mus musculus,19,Stat4,20554934,20554944
ALDH1A3,Mus musculus,19,Lef1,20554935,20554943
ALDH1A3,Mus musculus,19,Stat4,20554935,20554945
ALDH1A3,Mus musculus,19,Yy1,20554956,20554964
ALDH1A3,Mus musculus,19,Stat4,20554964,20554974
ALDH1A3,Mus musculus,19,Stat4,20554965,20554975
ALDH1A3,Mus musculus,19,HNF4A,20555075,20555084
ALDH1A3,Mus musculus,19,HNF4G,20555075,20555084
ALDH1A3,Mus musculus,19,Stat4,20555177,20555187
ALDH1A3,Mus musculus,19,Stat4,20555228,20555238
ALDH1A3,Mus musculus,19,Stat4,20555229,20555239
ALDH1A3,Mus musculus,19,Lef1,20555244,20555252
ALDH1A3,Mus musculus,19,Stat4,20555245,20555255
ALDH1A3,Mus musculus,19,Stat4,20555260,20555270
ALDH1A3,Mus musculus,19,Yy1,20555296,20555304
ALDH1A3,Mus musculus,19,Stat4,20555378,20555388
ALDH1A3,Mus musculus,19,HNF4A,20555393,20555402
ALDH1A3,Mus musculus,19,HNF4G,20555393,20555402
ALDH1A3,Mus musculus,19,Stat4,20555419,20555429
ALDH1A3,Mus musculus,19,Stat4,20555420,20555430
ALDH1A3,Mus musculus,19,Stat4,20555439,20555449
ALDH1A3,Mus musculus,19,Stat4,20555483,20555493
ALDH1A3,Mus musculus,19,Stat4,20555523,20555533
ALDH1A3,Mus musculus,19,HNF4A,20555529,20555538
ALDH1A3,Mus musculus,19,HNF4G,20555529,20555538
ALDH1A3,Mus musculus,19,Stat4,20555652,20555662
ALDH1A3,Mus musculus,19,Stat4,20555656,20555666
ALDH1A3,Mus musculus,19,Lef1,20555657,20555665
ALDH1A3,Mus musculus,19,Stat4,20555657,20555667
ALDH1A3,Mus musculus,19,Lef1,20555693,20555701
ALDH1A3,Mus musculus,19,Lef1,20555751,20555759
ALDH1A3,Mus musculus,19,MZF1,20555775,20555783
ALDH1A3,Mus musculus,19,Yy1,20555778,20555786
ALDH1A3,Mus musculus,19,Lef1,20555806,20555814
ALDH1A3,Mus musculus,19,MZF1,20555858,20555866
ALDH1A3,Mus musculus,19,Stat4,20555985,20555995
ALDH1A3,Mus musculus,19,Stat4,20555986,20555996
ALDH1A3,Mus musculus,19,Lef1,20556068,20556076
ALDH1A3,Mus musculus,19,HNF4A,20556070,20556079
ALDH1A3,Mus musculus,19,HNF4G,20556070,20556079
ALDH1A3,Mus musculus,19,Stat4,20556082,20556092
ALDH1A3,Mus musculus,19,Stat4,20556083,20556093
ALDH1A3,Mus musculus,19,Stat4,20556097,20556107
ALDH1A3,Mus musculus,19,Stat4,20556098,20556108
ALDH1A3,Mus musculus,19,Stat4,20556212,20556222
ALDH1A3,Mus musculus,19,MYC,20556261,20556269
ALDH1A3,Mus musculus,19,Lef1,20556295,20556303
ALDH1A3,Mus musculus,19,Lef1,20556333,20556341
ALDH1A3,Mus musculus,19,Stat4,20556337,20556347
ALDH1A3,Mus musculus,19,Stat4,20556350,20556360
ALDH1A3,Mus musculus,19,Stat4,20556351,20556361
ALDH1A3,Mus musculus,19,Stat4,20556352,20556362
ALDH1A3,Mus musculus,19,Stat4,20556360,20556370
ALDH1A3,Mus musculus,19,Stat4,20556498,20556508
ALDH1A3,Mus musculus,19,Lef1,20556577,20556585
ALDH1A3,Mus musculus,19,MZF1,20556607,20556615
ALDH1A3,Mus musculus,19,Lef1,20556639,20556647
ALDH1A3,Mus musculus,19,Stat4,20556659,20556669
ALDH1A3,Mus musculus,19,Lef1,20556713,20556721
ALDH1A3,Mus musculus,19,HNF4A,20556738,20556747
ALDH1A3,Mus musculus,19,HNF4G,20556738,20556747
ALDH1A3,Mus musculus,19,Stat4,20556742,20556752
ALDH1A3,Mus musculus,19,Yy1,20556765,20556773
ALDH1A3,Mus musculus,19,Lef1,20556799,20556807
ALDH1A3,Mus musculus,19,Yy1,20556835,20556843
ALDH1A3,Mus musculus,19,Stat4,20556885,20556895
ALDH1A3,Mus musculus,19,MZF1,20556927,20556935
ALDH1A3,Mus musculus,19,Stat4,20556933,20556943
ALDH1A3,Mus musculus,19,Yy1,20557009,20557017
ALDH1A3,Mus musculus,19,Stat4,20557013,20557023
ALDH1A3,Mus musculus,19,Yy1,20557061,20557069
ALDH1A3,Mus musculus,19,Yy1,20557091,20557099
ALDH1A3,Mus musculus,19,Yy1,20557103,20557111
ALDH1A3,Mus musculus,19,Stat4,20557107,20557117
ALDH1A3,Mus musculus,19,Lef1,20557149,20557157
ALDH1A3,Mus musculus,19,Yy1,20557151,20557159
ALDH1A3,Mus musculus,19,MZF1,20557154,20557162
ALDH1A3,Mus musculus,19,Stat4,20557163,20557173
ALDH1A3,Mus musculus,19,Lef1,20557173,20557181
ALDH1A3,Mus musculus,19,MZF1,20557225,20557233
ALDH1A3,Mus musculus,19,Stat4,20557262,20557272
ALDH1A3,Mus musculus,19,Stat4,20557263,20557273
ALDH1A3,Mus musculus,19,Yy1,20557322,20557330
ALDH1A3,Mus musculus,19,Lef1,20557399,20557407
ALDH1A3,Mus musculus,19,MZF1,20557404,20557412
ALDH1A3,Mus musculus,19,Lef1,20557471,20557479
ALDH1A3,Mus musculus,19,HNF4A,20557473,20557482
ALDH1A3,Mus musculus,19,HNF4G,20557473,20557482
ALDH1A3,Mus musculus,19,Stat4,20557483,20557493
ALDH1A3,Mus musculus,19,Lef1,20557544,20557552
