Gene,Species,Chromosome,Enh_Prom,Type_Start,Type_End
CHRNA6,Homo sapiens,8,Enh,43144897,43145233
CHRNA6,Homo sapiens,8,Enh,43145774,43145989
CHRNA6,Homo sapiens,8,Enh,43146024,43146251
CHRNA6,Homo sapiens,8,Enh,43160185,43160525
CHRNA6,Homo sapiens,8,Enh,43161891,43162062
CHRNA6,Homo sapiens,8,Enh,43162082,43162309
CHRNA6,Homo sapiens,8,Enh,43162743,43163001
CHRNA6,Homo sapiens,8,Enh,43163213,43163509
CHRNA6,Homo sapiens,8,Enh,43167013,43167359
CHRNA6,Homo sapiens,8,Enh,43168662,43168963
CHRNA6,Homo sapiens,8,Enh,43171839,43172182
CHRNA6,Homo sapiens,8,Enh,43190967,43191166
CHRNA6,Homo sapiens,8,Enh,43191235,43191520
CHRNA6,Homo sapiens,8,Enh,43191522,43191757
CHRNA6,Homo sapiens,8,Enh,43197723,43197960
CHRNA6,Homo sapiens,8,Enh,43198002,43198179
CHRNA6,Homo sapiens,8,Enh,43199215,43199564
CHRNA6,Homo sapiens,8,Enh,43209619,43209820
CHRNA6,Homo sapiens,8,Enh,43211168,43211481
CHRNA6,Homo sapiens,8,Enh,43211510,43211859
CHRNA6,Homo sapiens,8,Prom,43246743,43247018
CHRNA6,Homo sapiens,8,Prom,43247066,43247380
CHRNA6,Homo sapiens,8,Enh,43253162,43253414
CHRNA6,Homo sapiens,8,Prom,43253605,43253930
CHRNA6,Homo sapiens,8,Enh,43254051,43254401
CHRNA6,Homo sapiens,8,Enh,43254777,43255096
CHRNA6,Homo sapiens,8,Prom,43276633,43276945
CHRNA6,Homo sapiens,8,Enh,43280920,43281214
CHRNA6,Homo sapiens,8,Enh,43378326,43378536
CHRNA6,Homo sapiens,8,Enh,43379029,43379374
CHRNA6,Homo sapiens,8,Enh,43379441,43379743
CHRNA6,Homo sapiens,8,Enh,43379996,43380317
CHRNA6,Homo sapiens,8,Enh,43385822,43386027
CHRNA6,Homo sapiens,8,Enh,43504688,43505031
CHRNA6,Homo sapiens,8,Enh,43519704,43520006
CHRNA6,Homo sapiens,8,Enh,43526729,43526986
ALDH1A3,Homo sapiens,15,Enh,99863593,99863883
ALDH1A3,Homo sapiens,15,Enh,99878894,99879200
ALDH1A3,Homo sapiens,15,Enh,99895276,99895546
ALDH1A3,Homo sapiens,15,Enh,99896329,99896494
ALDH1A3,Homo sapiens,15,Enh,99896514,99896764
ALDH1A3,Homo sapiens,15,Enh,99906025,99906281
ALDH1A3,Homo sapiens,15,Enh,99906425,99906774
ALDH1A3,Homo sapiens,15,Enh,99907427,99907718
ALDH1A3,Homo sapiens,15,Enh,99911834,99912135
ALDH1A3,Homo sapiens,15,Enh,99914734,99915065
ALDH1A3,Homo sapiens,15,Enh,99915783,99915973
ALDH1A3,Homo sapiens,15,Enh,99916011,99916361
ALDH1A3,Homo sapiens,15,Enh,99916445,99916746
ALDH1A3,Homo sapiens,15,Enh,99917389,99917631
ALDH1A3,Homo sapiens,15,Enh,99925802,99925966
ALDH1A3,Homo sapiens,15,Enh,99926095,99926442
ALDH1A3,Homo sapiens,15,Enh,99928436,99928768
ALDH1A3,Homo sapiens,15,Enh,99929096,99929430
ALDH1A3,Homo sapiens,15,Enh,99951486,99951835
ALDH1A3,Homo sapiens,15,Enh,99954455,99954800
ALDH1A3,Homo sapiens,15,Enh,99958713,99959060
ALDH1A3,Homo sapiens,15,Enh,99970940,99971101
ALDH1A3,Homo sapiens,15,Enh,99971130,99971426
ALDH1A3,Homo sapiens,15,Enh,99976880,99977229
ALDH1A3,Homo sapiens,15,Enh,99977837,99978174
ALDH1A3,Homo sapiens,15,Enh,99980774,99981116
ALDH1A3,Homo sapiens,15,Enh,99982256,99982604
ALDH1A3,Homo sapiens,15,Enh,99983125,99983355
ALDH1A3,Homo sapiens,15,Enh,99983356,99983697
ALDH1A3,Homo sapiens,15,Enh,99983703,99983892
ALDH1A3,Homo sapiens,15,Enh,99983940,99984263
ALDH1A3,Homo sapiens,15,Enh,99986318,99986520
ALDH1A3,Homo sapiens,15,Enh,99986549,99986882
ALDH1A3,Homo sapiens,15,Enh,99994836,99995034
ALDH1A3,Homo sapiens,15,Enh,99995584,99995897
ALDH1A3,Homo sapiens,15,Enh,99996766,99997095
ALDH1A3,Homo sapiens,15,Enh,99997290,99997593
ALDH1A3,Homo sapiens,15,Enh,99997749,99998088
ALDH1A3,Homo sapiens,15,Enh,99998137,99998294
ALDH1A3,Homo sapiens,15,Enh,99999227,99999450
ALDH1A3,Homo sapiens,15,Enh,100002084,100002424
ALDH1A3,Homo sapiens,15,Enh,100017137,100017482
ALDH1A3,Homo sapiens,15,Enh,100020178,100020526
ALDH1A3,Homo sapiens,15,Enh,100021761,100021932
ALDH1A3,Homo sapiens,15,Enh,100022492,100022695
ALDH1A3,Homo sapiens,15,Enh,100029201,100029409
ALDH1A3,Homo sapiens,15,Enh,100032701,100033022
ALDH1A3,Homo sapiens,15,Enh,100033116,100033464
ALDH1A3,Homo sapiens,15,Enh,100034304,100034520
ALDH1A3,Homo sapiens,15,Enh,100035307,100035524
ALDH1A3,Homo sapiens,15,Enh,100041190,100041445
ALDH1A3,Homo sapiens,15,Enh,100042653,100042835
ALDH1A3,Homo sapiens,15,Enh,100043081,100043430
ALDH1A3,Homo sapiens,15,Enh,100043476,100043640
ALDH1A3,Homo sapiens,15,Enh,100043751,100043987
ALDH1A3,Homo sapiens,15,Enh,100058946,100059117
ALDH1A3,Homo sapiens,15,Enh,100059224,100059425
ALDH1A3,Homo sapiens,15,Enh,100059592,100059867
ALDH1A3,Homo sapiens,15,Enh,100059872,100060192
ALDH1A3,Homo sapiens,15,Enh,100060362,100060549
ALDH1A3,Homo sapiens,15,Enh,100060560,100060908
ALDH1A3,Homo sapiens,15,Enh,100075339,100075534
ALDH1A3,Homo sapiens,15,Enh,100078079,100078404
ALDH1A3,Homo sapiens,15,Enh,100078823,100079173
ALDH1A3,Homo sapiens,15,Enh,100083051,100083378
ALDH1A3,Homo sapiens,15,Enh,100083672,100083908
ALDH1A3,Homo sapiens,15,Enh,100084462,100084727
ALDH1A3,Homo sapiens,15,Enh,100092114,100092445
ALDH1A3,Homo sapiens,15,Enh,100093753,100094100
ALDH1A3,Homo sapiens,15,Enh,100094142,100094315
ALDH1A3,Homo sapiens,15,Enh,100110700,100111046
ALDH1A3,Homo sapiens,15,Enh,100111109,100111459
ALDH1A3,Homo sapiens,15,Enh,100111756,100112012
ALDH1A3,Homo sapiens,15,Enh,100113706,100114031
ALDH1A3,Homo sapiens,15,Enh,100114114,100114438
ALDH1A3,Homo sapiens,15,Enh,100114585,100114908
ALDH1A3,Homo sapiens,15,Enh,100116841,100117172
ALDH1A3,Homo sapiens,15,Enh,100117473,100117801
ALDH1A3,Homo sapiens,15,Enh,100123627,100123961
ALDH1A3,Homo sapiens,15,Enh,100125415,100125750
ALDH1A3,Homo sapiens,15,Enh,100125827,100126171
ALDH1A3,Homo sapiens,15,Enh,100131532,100131824
ALDH1A3,Homo sapiens,15,Enh,100131852,100132172
ALDH1A3,Homo sapiens,15,Enh,100140528,100140755
ALDH1A3,Homo sapiens,15,Enh,100160584,100160819
ALDH1A3,Homo sapiens,15,Enh,100167420,100167751
ALDH1A3,Homo sapiens,15,Enh,100168373,100168706
ALDH1A3,Homo sapiens,15,Enh,100170318,100170667
ALDH1A3,Homo sapiens,15,Enh,100172310,100172611
ALDH1A3,Homo sapiens,15,Enh,100174292,100174479
ALDH1A3,Homo sapiens,15,Enh,100174568,100174916
ALDH1A3,Homo sapiens,15,Enh,100174929,100175203
ALDH1A3,Homo sapiens,15,Enh,100175753,100175954
ALDH1A3,Homo sapiens,15,Enh,100188477,100188804
ALDH1A3,Homo sapiens,15,Enh,100189261,100189473
ALDH1A3,Homo sapiens,15,Enh,100190217,100190459
ALDH1A3,Homo sapiens,15,Enh,100191141,100191488
ALDH1A3,Homo sapiens,15,Enh,100192741,100192924
ALDH1A3,Homo sapiens,15,Enh,100195132,100195432
ALDH1A3,Homo sapiens,15,Enh,100201211,100201460
ALDH1A3,Homo sapiens,15,Enh,100201650,100201859
ALDH1A3,Homo sapiens,15,Enh,100201900,100202239
ALDH1A3,Homo sapiens,15,Enh,100202347,100202518
ALDH1A3,Homo sapiens,15,Enh,100202610,100202944
ALDH1A3,Homo sapiens,15,Enh,100204826,100205141
ALDH1A3,Homo sapiens,15,Enh,100205907,100206113
ALDH1A3,Homo sapiens,15,Enh,100207086,100207429
ALDH1A3,Homo sapiens,15,Enh,100209238,100209466
ALDH1A3,Homo sapiens,15,Enh,100212186,100212508
ALDH1A3,Homo sapiens,15,Enh,100212515,100212802
ALDH1A3,Homo sapiens,15,Enh,100216357,100216676
ALDH1A3,Homo sapiens,15,Enh,100222046,100222269
ALDH1A3,Homo sapiens,15,Enh,100227889,100228076
ALDH1A3,Homo sapiens,15,Enh,100229483,100229833
ALDH1A3,Homo sapiens,15,Enh,100230495,100230779
ALDH1A3,Homo sapiens,15,Enh,100231196,100231457
ALDH1A3,Homo sapiens,15,Enh,100233921,100234189
ALDH1A3,Homo sapiens,15,Enh,100234267,100234443
ALDH1A3,Homo sapiens,15,Enh,100234444,100234628
ALDH1A3,Homo sapiens,15,Enh,100234654,100235002
ALDH1A3,Homo sapiens,15,Enh,100235077,100235247
ALDH1A3,Homo sapiens,15,Enh,100241582,100241932
ALDH1A3,Homo sapiens,15,Enh,100242106,100242454
ALDH1A3,Homo sapiens,15,Enh,100245513,100245802
ALDH1A3,Homo sapiens,15,Enh,100247196,100247544
ALDH1A3,Homo sapiens,15,Enh,100254418,100254596
ALDH1A3,Homo sapiens,15,Enh,100254723,100254970
ALDH1A3,Homo sapiens,15,Enh,100263010,100263195
ALDH1A3,Homo sapiens,15,Enh,100263749,100264037
ALDH1A3,Homo sapiens,15,Enh,100266016,100266293
ALDH1A3,Homo sapiens,15,Enh,100283641,100283830
ALDH1A3,Homo sapiens,15,Enh,100296190,100296480
ALDH1A3,Homo sapiens,15,Enh,100299999,100300333
ALDH1A3,Homo sapiens,15,Enh,100307308,100307509
ALDH1A3,Homo sapiens,15,Enh,100307606,100307947
ALDH1A3,Homo sapiens,15,Enh,100307952,100308131
ALDH1A3,Homo sapiens,15,Enh,100308259,100308607
ALDH1A3,Homo sapiens,15,Enh,100309907,100310240
ALDH1A3,Homo sapiens,15,Enh,100315287,100315568
ALDH1A3,Homo sapiens,15,Enh,100318918,100319264
ALDH1A3,Homo sapiens,15,Enh,100327420,100327580
ALDH1A3,Homo sapiens,15,Enh,100327785,100328130
ALDH1A3,Homo sapiens,15,Enh,100329650,100329889
ALDH1A3,Homo sapiens,15,Enh,100330334,100330518
ALDH1A3,Homo sapiens,15,Enh,100330613,100330960
ALDH1A3,Homo sapiens,15,Enh,100331129,100331334
ALDH1A3,Homo sapiens,15,Enh,100334935,100335226
ALDH1A3,Homo sapiens,15,Enh,100335481,100335827
ALDH1A3,Homo sapiens,15,Enh,100335946,100336136
ALDH1A3,Homo sapiens,15,Enh,100336178,100336429
ALDH1A3,Homo sapiens,15,Enh,100336752,100336988
ALDH1A3,Homo sapiens,15,Enh,100337212,100337558
ALDH1A3,Homo sapiens,15,Enh,100338345,100338644
ALDH1A3,Homo sapiens,15,Enh,100339000,100339347
ALDH1A3,Homo sapiens,15,Enh,100340921,100341213
ALDH1A3,Homo sapiens,15,Enh,100341242,100341525
ALDH1A3,Homo sapiens,15,Enh,100341537,100341763
ALDH1A3,Homo sapiens,15,Prom,100342003,100342329
ALDH1A3,Homo sapiens,15,Prom,100349421,100349743
ALDH1A3,Homo sapiens,15,Enh,100349760,100350032
ALDH1A3,Homo sapiens,15,Enh,100350094,100350439
ALDH1A3,Homo sapiens,15,Enh,100350578,100350923
ALDH1A3,Homo sapiens,15,Enh,100350949,100351150
ALDH1A3,Homo sapiens,15,Enh,100351751,100352098
ALDH1A3,Homo sapiens,15,Prom,100372647,100372983
ALDH1A3,Homo sapiens,15,Enh,100374023,100374288
ALDH1A3,Homo sapiens,15,Enh,100394757,100395078
ALDH1A3,Homo sapiens,15,Enh,100429425,100429693
ALDH1A3,Homo sapiens,15,Enh,100439558,100439904
ALDH1A3,Homo sapiens,15,Enh,100440101,100440305
ALDH1A3,Homo sapiens,15,Enh,100461109,100461448
ALDH1A3,Homo sapiens,15,Enh,100463549,100463897
ALDH1A3,Homo sapiens,15,Enh,100464288,100464635
ALDH1A3,Homo sapiens,15,Enh,100464890,100465228
ALDH1A3,Homo sapiens,15,Enh,100471459,100471756
ALDH1A3,Homo sapiens,15,Enh,100472098,100472299
ALDH1A3,Homo sapiens,15,Enh,100483364,100483706
ALDH1A3,Homo sapiens,15,Enh,100484541,100484874
ALDH1A3,Homo sapiens,15,Enh,100508949,100509229
ALDH1A3,Homo sapiens,15,Enh,100510531,100510879
ALDH1A3,Homo sapiens,15,Enh,100511360,100511666
ALDH1A3,Homo sapiens,15,Enh,100517116,100517437
ALDH1A3,Homo sapiens,15,Enh,100517529,100517798
ALDH1A3,Homo sapiens,15,Enh,100520206,100520368
ALDH1A3,Homo sapiens,15,Enh,100520406,100520707
ALDH1A3,Homo sapiens,15,Enh,100524372,100524638
ALDH1A3,Homo sapiens,15,Enh,100524746,100525024
ALDH1A3,Homo sapiens,15,Enh,100525537,100525729
ALDH1A3,Homo sapiens,15,Enh,100528384,100528586
ALDH1A3,Homo sapiens,15,Enh,100528926,100529257
ALDH1A3,Homo sapiens,15,Enh,100529643,100529884
ALDH1A3,Homo sapiens,15,Enh,100536790,100537036
ALDH1A3,Homo sapiens,15,Enh,100537377,100537724
ALDH1A3,Homo sapiens,15,Enh,100541405,100541741
ALDH1A3,Homo sapiens,15,Enh,100553064,100553230
ALDH1A3,Homo sapiens,15,Enh,100553576,100553845
ALDH1A3,Homo sapiens,15,Enh,100559317,100559666
ALDH1A3,Homo sapiens,15,Enh,100560405,100560735
ALDH1A3,Homo sapiens,15,Enh,100570993,100571238
ALDH1A3,Homo sapiens,15,Enh,100572412,100572755
ALDH1A3,Homo sapiens,15,Enh,100580461,100580810
ALDH1A3,Homo sapiens,15,Enh,100595961,100596222
ALDH1A3,Homo sapiens,15,Enh,100596374,100596525
ALDH1A3,Homo sapiens,15,Enh,100596857,100597207
ALDH1A3,Homo sapiens,15,Enh,100597961,100598194
ALDH1A3,Homo sapiens,15,Enh,100598625,100598904
ALDH1A3,Homo sapiens,15,Enh,100600908,100601155
ALDH1A3,Homo sapiens,15,Enh,100601297,100601498
ALDH1A3,Homo sapiens,15,Enh,100601631,100601848
ALDH1A3,Homo sapiens,15,Enh,100601856,100602026
ALDH1A3,Homo sapiens,15,Prom,100602192,100602542
ALDH1A3,Homo sapiens,15,Prom,100602715,100602893
ALDH1A3,Homo sapiens,15,Enh,100603052,100603402
ALDH1A3,Homo sapiens,15,Enh,100615893,100616172
ALDH1A3,Homo sapiens,15,Enh,100620859,100621195
ALDH1A3,Homo sapiens,15,Enh,100627827,100628165
ALDH1A3,Homo sapiens,15,Enh,100629286,100629465
ALDH1A3,Homo sapiens,15,Enh,100631963,100632177
ALDH1A3,Homo sapiens,15,Enh,100632849,100633196
ALDH1A3,Homo sapiens,15,Enh,100635427,100635758
ALDH1A3,Homo sapiens,15,Enh,100635760,100635955
ALDH1A3,Homo sapiens,15,Enh,100636405,100636733
ALDH1A3,Homo sapiens,15,Enh,100648805,100649141
ALDH1A3,Homo sapiens,15,Enh,100649236,100649442
ALDH1A3,Homo sapiens,15,Enh,100650769,100651046
ALDH1A3,Homo sapiens,15,Enh,100651274,100651623
ALDH1A3,Homo sapiens,15,Enh,100652277,100652427
ALDH1A3,Homo sapiens,15,Enh,100652954,100653198
ALDH1A3,Homo sapiens,15,Enh,100653630,100653927
ALDH1A3,Homo sapiens,15,Enh,100663171,100663520
ALDH1A3,Homo sapiens,15,Enh,100663963,100664308
ALDH1A3,Homo sapiens,15,Enh,100665601,100665948
ALDH1A3,Homo sapiens,15,Enh,100667686,100668033
ALDH1A3,Homo sapiens,15,Enh,100668047,100668337
ALDH1A3,Homo sapiens,15,Enh,100671790,100672042
ALDH1A3,Homo sapiens,15,Enh,100672053,100672290
ALDH1A3,Homo sapiens,15,Enh,100680983,100681198
ALDH1A3,Homo sapiens,15,Enh,100681284,100681487
ALDH1A3,Homo sapiens,15,Enh,100681520,100681794
ALDH1A3,Homo sapiens,15,Enh,100685966,100686213
ALDH1A3,Homo sapiens,15,Enh,100686273,100686518
ALDH1A3,Homo sapiens,15,Enh,100687197,100687385
ALDH1A3,Homo sapiens,15,Enh,100687400,100687554
ALDH1A3,Homo sapiens,15,Enh,100687556,100687906
ALDH1A3,Homo sapiens,15,Enh,100687956,100688252
ALDH1A3,Homo sapiens,15,Enh,100688597,100688852
ALDH1A3,Homo sapiens,15,Enh,100693549,100693855
ALDH1A3,Homo sapiens,15,Enh,100693940,100694142
ALDH1A3,Homo sapiens,15,Enh,100694460,100694808
ALDH1A3,Homo sapiens,15,Enh,100694836,100695039
ALDH1A3,Homo sapiens,15,Enh,100695105,100695387
ALDH1A3,Homo sapiens,15,Enh,100703133,100703482
ALDH1A3,Homo sapiens,15,Enh,100704697,100705040
ALDH1A3,Homo sapiens,15,Enh,100707299,100707646
ALDH1A3,Homo sapiens,15,Enh,100707705,100707906
ALDH1A3,Homo sapiens,15,Enh,100708732,100709018
ALDH1A3,Homo sapiens,15,Enh,100712238,100712520
ALDH1A3,Homo sapiens,15,Enh,100713012,100713332
ALDH1A3,Homo sapiens,15,Enh,100713366,100713716
ALDH1A3,Homo sapiens,15,Enh,100713810,100714013
ALDH1A3,Homo sapiens,15,Enh,100714560,100714908
ALDH1A3,Homo sapiens,15,Enh,100714982,100715331
ALDH1A3,Homo sapiens,15,Enh,100715405,100715650
ALDH1A3,Homo sapiens,15,Enh,100715720,100716050
ALDH1A3,Homo sapiens,15,Enh,100721034,100721378
ALDH1A3,Homo sapiens,15,Enh,100721472,100721628
ALDH1A3,Homo sapiens,15,Enh,100721853,100722201
ALDH1A3,Homo sapiens,15,Enh,100722251,100722542
ALDH1A3,Homo sapiens,15,Enh,100722973,100723244
ALDH1A3,Homo sapiens,15,Enh,100723341,100723689
ALDH1A3,Homo sapiens,15,Enh,100723690,100723958
ALDH1A3,Homo sapiens,15,Enh,100725185,100725513
ALDH1A3,Homo sapiens,15,Enh,100726335,100726682
ALDH1A3,Homo sapiens,15,Enh,100727289,100727491
ALDH1A3,Homo sapiens,15,Enh,100727509,100727853
ALDH1A3,Homo sapiens,15,Enh,100728837,100729173
ALDH1A3,Homo sapiens,15,Enh,100731532,100731842
ALDH1A3,Homo sapiens,15,Enh,100732281,100732494
ALDH1A3,Homo sapiens,15,Enh,100732620,100732953
ALDH1A3,Homo sapiens,15,Enh,100733114,100733460
ALDH1A3,Homo sapiens,15,Enh,100733627,100733779
ALDH1A3,Homo sapiens,15,Enh,100733819,100734057
ALDH1A3,Homo sapiens,15,Enh,100736766,100736958
ALDH1A3,Homo sapiens,15,Enh,100741717,100742011
ALDH1A3,Homo sapiens,15,Enh,100749061,100749400
ALDH1A3,Homo sapiens,15,Enh,100759086,100759430
ALDH1A3,Homo sapiens,15,Enh,100759699,100760047
ALDH1A3,Homo sapiens,15,Enh,100760365,100760714
ALDH1A3,Homo sapiens,15,Enh,100763498,100763685
ALDH1A3,Homo sapiens,15,Enh,100764106,100764420
ALDH1A3,Homo sapiens,15,Enh,100765210,100765554
ALDH1A3,Homo sapiens,15,Enh,100766201,100766530
ALDH1A3,Homo sapiens,15,Enh,100766572,100766770
ALDH1A3,Homo sapiens,15,Enh,100771754,100772098
ALDH1A3,Homo sapiens,15,Enh,100772584,100772822
ALDH1A3,Homo sapiens,15,Enh,100772840,100773173
ALDH1A3,Homo sapiens,15,Enh,100773268,100773452
ALDH1A3,Homo sapiens,15,Enh,100783251,100783589
ALDH1A3,Homo sapiens,15,Enh,100809636,100809981
ALDH1A3,Homo sapiens,15,Enh,100818978,100819308
ALDH1A3,Homo sapiens,15,Enh,100831443,100831787
ALDH1A3,Homo sapiens,15,Enh,100831825,100831996
ALDH1A3,Homo sapiens,15,Enh,100833546,100833700
ALDH1A3,Homo sapiens,15,Enh,100842792,100843046
ALDH1A3,Homo sapiens,15,Enh,100843055,100843283
ALDH1A3,Homo sapiens,15,Enh,100843336,100843684
ALDH1A3,Homo sapiens,15,Enh,100847286,100847613
ALDH1A3,Homo sapiens,15,Enh,100849203,100849459
ALDH1A3,Homo sapiens,15,Prom,100849540,100849884
ALDH1A3,Homo sapiens,15,Enh,100849969,100850227
ALDH1A3,Homo sapiens,15,Enh,100850412,100850699
ALDH1A3,Homo sapiens,15,Enh,100851605,100851955
ALDH1A3,Homo sapiens,15,Enh,100853853,100854044
ALDH1A3,Homo sapiens,15,Enh,100860119,100860285
ALDH1A3,Homo sapiens,15,Enh,100861341,100861658
ALDH1A3,Homo sapiens,15,Prom,100861676,100861886
ALDH1A3,Homo sapiens,15,Enh,100863440,100863715
ALDH1A3,Homo sapiens,15,Enh,100863782,100864132
ALDH1A3,Homo sapiens,15,Enh,100866382,100866692
ALDH1A3,Homo sapiens,15,Enh,100867013,100867207
ALDH1A3,Homo sapiens,15,Enh,100869420,100869660
ALDH1A3,Homo sapiens,15,Enh,100869796,100870006
ALDH1A3,Homo sapiens,15,Enh,100873047,100873350
ALDH1A3,Homo sapiens,15,Enh,100876094,100876292
ALDH1A3,Homo sapiens,15,Enh,100877635,100877978
ALDH1A3,Homo sapiens,15,Enh,100878585,100878935
ALDH1A3,Homo sapiens,15,Prom,100879160,100879443
ALDH1A3,Homo sapiens,15,Prom,100879472,100879626
ALDH1A3,Homo sapiens,15,Prom,100879639,100879979
ALDH1A3,Homo sapiens,15,Enh,100880119,100880293
ALDH1A3,Homo sapiens,15,Enh,100880337,100880618
ALDH1A3,Homo sapiens,15,Enh,100883976,100884177
ALDH1A3,Homo sapiens,15,Enh,100884660,100884917
ALDH1A3,Homo sapiens,15,Enh,100889380,100889717
ALDH1A3,Homo sapiens,15,Enh,100889779,100889957
ALDH1A3,Homo sapiens,15,Enh,100891620,100891966
ALDH1A3,Homo sapiens,15,Enh,100897803,100898151
ALDH1A3,Homo sapiens,15,Enh,100898200,100898450
ALDH1A3,Homo sapiens,15,Enh,100900386,100900695
ALDH1A3,Homo sapiens,15,Enh,100901850,100902023
ALDH1A3,Homo sapiens,15,Enh,100902461,100902792
ALDH1A3,Homo sapiens,15,Enh,100902867,100903183
ALDH1A3,Homo sapiens,15,Enh,100903232,100903508
ALDH1A3,Homo sapiens,15,Enh,100905955,100906127
ALDH1A3,Homo sapiens,15,Enh,100910237,100910469
ALDH1A3,Homo sapiens,15,Enh,100910869,100911180
ALDH1A3,Homo sapiens,15,Enh,100911545,100911793
ALDH1A3,Homo sapiens,15,Enh,100913348,100913614
ALDH1A3,Homo sapiens,15,Enh,100914457,100914766
ALDH1A3,Homo sapiens,15,Enh,100914825,100915151
ALDH1A3,Homo sapiens,15,Enh,100915295,100915495
ALDH1A3,Homo sapiens,15,Enh,100916771,100917053
ALDH1A3,Homo sapiens,15,Enh,100917360,100917607
ALDH1A3,Homo sapiens,15,Enh,100917649,100917880
ALDH1A3,Homo sapiens,15,Enh,100918017,100918364
ALDH1A3,Homo sapiens,15,Enh,100918407,100918642
ALDH1A3,Homo sapiens,15,Prom,100918761,100919088
ALDH1A3,Homo sapiens,15,Prom,100919145,100919472
ALDH1A3,Homo sapiens,15,Enh,100919726,100919915
ALDH1A3,Homo sapiens,15,Enh,100919974,100920175
ALDH1A3,Homo sapiens,15,Enh,100920182,100920335
ALDH1A3,Homo sapiens,15,Enh,100920569,100920888
ALDH1A3,Homo sapiens,15,Enh,100921397,100921727
ALDH1A3,Homo sapiens,15,Enh,100922175,100922340
ALDH1A3,Homo sapiens,15,Enh,100922461,100922733
ALDH1A3,Homo sapiens,15,Enh,100922736,100922901
ALDH1A3,Homo sapiens,15,Enh,100923095,100923408
ALDH1A3,Homo sapiens,15,Enh,100923930,100924278
ALDH1A3,Homo sapiens,15,Enh,100925551,100925901
ALDH1A3,Homo sapiens,15,Enh,100926332,100926654
ALDH1A3,Homo sapiens,15,Enh,100926958,100927304
ALDH1A3,Homo sapiens,15,Enh,100927440,100927620
ALDH1A3,Homo sapiens,15,Enh,100928968,100929244
ALDH1A3,Homo sapiens,15,Enh,100929280,100929476
ALDH1A3,Homo sapiens,15,Enh,100929763,100930108
ALDH1A3,Homo sapiens,15,Enh,100930503,100930777
ALDH1A3,Homo sapiens,15,Enh,100931176,100931455
ALDH1A3,Homo sapiens,15,Enh,100931457,100931611
ALDH1A3,Homo sapiens,15,Enh,100931728,100932074
ALDH1A3,Homo sapiens,15,Enh,100932559,100932896
ALDH1A3,Homo sapiens,15,Enh,100934662,100935012
ALDH1A3,Homo sapiens,15,Enh,100935168,100935479
ALDH1A3,Homo sapiens,15,Enh,100939852,100940143
ALDH1A3,Homo sapiens,15,Enh,100940835,100941183
ALDH1A3,Homo sapiens,15,Enh,100941531,100941707
ALDH1A3,Homo sapiens,15,Enh,100942753,100942933
ALDH1A3,Homo sapiens,15,Enh,100943115,100943377
ALDH1A3,Homo sapiens,15,Enh,100943549,100943753
ALDH1A3,Homo sapiens,15,Enh,100944245,100944571
ALDH1A3,Homo sapiens,15,Enh,100944600,100944782
ALDH1A3,Homo sapiens,15,Enh,100945046,100945382
ALDH1A3,Homo sapiens,15,Enh,100947890,100948129
ALDH1A3,Homo sapiens,15,Enh,100948164,100948496
ALDH1A3,Homo sapiens,15,Enh,100958406,100958740
ALDH1A3,Homo sapiens,15,Enh,100958780,100959127
ALDH1A3,Homo sapiens,15,Enh,100959210,100959463
ALDH1A3,Homo sapiens,15,Enh,100959490,100959719
ALDH1A3,Homo sapiens,15,Enh,100959726,100959939
ALDH1A3,Homo sapiens,15,Enh,100967076,100967426
ALDH1A3,Homo sapiens,15,Enh,100968263,100968610
ALDH1A3,Homo sapiens,15,Enh,100973128,100973375
ALDH1A3,Homo sapiens,15,Enh,100973448,100973786
ALDH1A3,Homo sapiens,15,Enh,100973790,100973958
ALDH1A3,Homo sapiens,15,Enh,100974002,100974186
ALDH1A3,Homo sapiens,15,Enh,100980502,100980662
ALDH1A3,Homo sapiens,15,Enh,100981096,100981426
ALDH1A3,Homo sapiens,15,Enh,100986506,100986854
ALDH1A3,Homo sapiens,15,Enh,100987232,100987477
ALDH1A3,Homo sapiens,15,Enh,100997471,100997812
ALDH1A3,Homo sapiens,15,Enh,100999480,100999663
ALDH1A3,Homo sapiens,15,Enh,101000163,101000508
ALDH1A3,Homo sapiens,15,Enh,101002302,101002555
ALDH1A3,Homo sapiens,15,Enh,101007015,101007278
ALDH1A3,Homo sapiens,15,Enh,101007338,101007633
ALDH1A3,Homo sapiens,15,Enh,101007750,101008055
ALDH1A3,Homo sapiens,15,Enh,101008167,101008388
ALDH1A3,Homo sapiens,15,Enh,101008389,101008727
ALDH1A3,Homo sapiens,15,Enh,101008845,101009109
ALDH1A3,Homo sapiens,15,Enh,101012580,101012730
ALDH1A3,Homo sapiens,15,Enh,101012763,101012962
ALDH1A3,Homo sapiens,15,Enh,101012976,101013168
ALDH1A3,Homo sapiens,15,Enh,101013945,101014292
ALDH1A3,Homo sapiens,15,Enh,101014627,101014861
ALDH1A3,Homo sapiens,15,Enh,101015240,101015577
ALDH1A3,Homo sapiens,15,Enh,101017405,101017694
ALDH1A3,Homo sapiens,15,Enh,101017988,101018276
ALDH1A3,Homo sapiens,15,Enh,101021498,101021782
ALDH1A3,Homo sapiens,15,Enh,101023580,101023850
ALDH1A3,Homo sapiens,15,Enh,101023917,101024078
ALDH1A3,Homo sapiens,15,Enh,101024170,101024509
